Source,Teff,Lum-Flame,SpType,Pstar,PWD,GMAG
4043559706053431424,15011.118999999999,1174.8419999999999,O      ,1.0,0.0,-1.7444
4043566681084054400,15011.729,558.7373,O      ,1.0,0.0,-0.8758
4043610038721587456,15012.206,340.71013999999997,O      ,1.0,0.0,-0.3576
4043612650061590912,15006.521,1414.4854,O      ,1.0,0.0,-1.9506
4043612684421334528,15007.889,697.15955,O      ,1.0,0.0,-1.1316
4043612723151304832,15016.41,633.8561,O      ,1.0,0.0,-0.9715
4043613852664127744,15011.613000000001,,O      ,1.0,0.0,-0.6917
4043622751998166656,15004.198,1731.3916,O      ,1.0,0.0,-2.201
4043624847943963264,15014.366000000002,553.9179,O      ,1.0,0.0,-0.8651
4043629177097018880,15005.763,1075.0228,O      ,1.0,0.0,-1.6382
4043632956668871168,15010.575,162.13936999999999,O      ,1.0,0.0,0.5101
4043633025541607040,15004.247,1853.5029,O      ,1.0,0.0,-2.2695
4043633407721450880,15011.35,172.60358,O      ,1.0,0.0,0.3527
4043652855344336512,15020.714,739.4978,O      ,1.0,0.0,-0.9933
4043656050799169920,15007.476999999999,762.7655,O      ,1.0,0.0,-1.2855
4043658932791867648,15007.971000000001,570.2141,O      ,1.0,0.0,-0.9213
4043659688546668032,15014.795,,O      ,1.0,0.0,-0.3613
4043952605315078144,15018.752,622.3184,O      ,1.0,0.0,-1.0325
4044110179070034560,15021.308,788.77783,O      ,1.0,0.0,-1.2634
4044195395601126912,15009.207,1136.6699,O      ,1.0,0.0,-1.6901
4044215182441832704,15021.423,599.1669,O      ,1.0,0.0,-0.8795
4044233912840505856,15087.06,85.94291,O      ,4.993e-05,0.99994946,1.1557
4044814970366293632,15393.855,103.21525,O      ,4.993e-05,0.99994946,1.1145
4045015115850548224,22616.527000000002,,O      ,4.993e-05,0.99994946,-0.6918
4045110876395783936,15895.943000000001,138.26918,O      ,4.993e-05,0.99994946,0.8812
4045420315896951168,16213.954,207.32063,O      ,4.993e-05,0.9999495999999999,0.4681
4045429185049073280,15990.54,2.0242043,O      ,4.993e-05,0.9999495999999999,0.9268
4045892075102944640,17908.625,372.56085,O      ,4.993e-05,0.9999495999999999,0.1054
4046225059635043072,18439.25,,O      ,4.993e-05,0.9999495999999999,0.3653
4046282990261817984,18221.389,293.47446,O      ,4.993e-05,0.9999495999999999,0.4037
4046309614644212480,15034.458,87.68088,O      ,4.993e-05,0.9999475,1.2161
4046425170803139200,16201.053,134.34196,O      ,4.993e-05,0.9999495999999999,0.9044
4046663764807236736,18739.604,417.66556,O      ,4.993e-05,0.9999495999999999,0.1169
4046872087930118528,22600.664,,O      ,4.993e-05,0.9999495999999999,-0.6203
4046949289896175488,16013.416000000001,134.78818,O      ,4.993e-05,0.9999495999999999,0.9487
4047170880185951232,16149.585,134.76843,O      ,4.993e-05,0.99994946,0.917
4047262208368497920,15605.677,115.91663,O      ,4.993e-05,0.99994826,1.0421
4047336425411782016,19575.41,470.52463,O      ,4.993e-05,0.9999495999999999,0.0808
4047376488827507200,16012.854,135.55823999999998,O      ,4.993e-05,0.9999494000000001,0.9228
4047659196450175104,16198.385,,O      ,4.993e-05,0.9999495999999999,0.907
4047718505713338496,16212.511999999999,136.7115,O      ,4.993e-05,0.99994946,0.9013
4047744962729406336,15532.018999999998,106.090515,O      ,4.993e-05,0.9999495999999999,1.0824
4047867382101680384,18627.516,334.46454,O      ,4.993e-05,0.9999495999999999,0.3183
4047893736026778880,19989.229,651.6032,O      ,4.993e-05,0.9999495999999999,-0.2388
4047988951225313152,19304.215,420.31942999999995,O      ,4.993e-05,0.9999495999999999,0.1589
4048044747073773824,19139.662,4.400693,O      ,4.993e-05,0.9999495999999999,0.1994
4048059045026171648,15801.872,,O      ,4.993e-05,0.9999495999999999,1.0061
4048062206129754624,19122.229,439.2739,O      ,4.993e-05,0.9999495999999999,0.1641
4048467582394465792,15700.649,,O      ,4.993e-05,0.9999495999999999,1.0397
4048504995768983296,19286.209,407.92352,O      ,4.993e-05,0.9999495999999999,0.1589
4048627114580992384,15667.018,126.47067,O      ,4.993e-05,0.9999494000000001,0.992
4048636627929787008,15541.913,107.43326599999999,O      ,4.993e-05,0.99994946,1.0784
4048695112578907136,15285.694,1.6366129999999999,O      ,4.993e-05,0.99994934,1.1301
4048983180245430528,19235.328,6.123894,O      ,4.993e-05,0.9999495999999999,0.1691
4049234869657862656,15142.92,84.52464,O      ,5.604e-05,0.9933549999999999,1.1821
4049317328707385728,15526.1875,140.65979,O      ,4.993e-05,0.9999495999999999,0.802
4049410065638287104,17323.172,3.4251964,O      ,4.993e-05,0.9999495999999999,0.6264
4049668794566813312,24537.272999999997,,O      ,4.993e-05,0.9999495999999999,-1.2897
4050701961776351744,17558.168,,O      ,4.993e-05,0.9999494000000001,0.5678
4051118195751532032,15015.059,0.6538161,O      ,4.993e-05,0.99994934,1.2181
4051437431960527488,15240.915,94.33178000000001,O      ,4.993e-05,0.9999495999999999,1.1487
4051542156149722880,15013.113000000001,88.14737,O      ,4.993e-05,0.9999494000000001,1.219
4051681592327067520,16183.221000000001,139.80071999999998,O      ,4.993e-05,0.9999495999999999,0.8918
4051855757458520320,24722.379,,O      ,4.993e-05,0.9999495999999999,-2.1508
4052211621431073024,17874.7,284.8382,O      ,4.993e-05,0.9999495999999999,0.4428
4052340058096460672,15246.991000000002,1.801816,O      ,4.993e-05,0.99994946,1.14
4052750317575984128,15149.905,90.541824,O      ,4.993e-05,0.9999495999999999,1.185
4053052678972201344,16202.191,140.66121,O      ,4.993e-05,0.99994946,0.9081
4053077796161172096,18244.111,,O      ,5.297e-05,0.9966845,0.0149
4053239836438737152,15009.108,554.50366,O      ,1.0,0.0,-0.95
4053244479377060864,15021.077,,O      ,1.0,0.0,-0.6141
4053286569999277952,15011.515,2569.9963,O      ,1.0,0.0,-2.576
4053287630839591424,15011.91,392.79812999999996,O      ,1.0,0.0,-0.4469
4053287703940577280,15008.828000000001,761.1023,O      ,1.0,0.0,-1.3094
4053293785616099584,15010.903999999999,2342.0503,O      ,1.0,0.0,-2.5365
4053328862514892544,15021.226,852.7176,O      ,1.0,0.0,-1.3178
4053329274831787264,15080.087,515.71594,O      ,1.0,0.0,-0.5609
4053356079815157760,15005.944,857.18256,O      ,1.0,0.0,-1.3186
4053383705044648064,15011.465,646.6077,O      ,1.0,0.0,-1.1307
4053390817512461696,15017.186000000002,602.3848,O      ,1.0,0.0,-0.9281
4053393978608429952,15013.971000000001,578.5027,O      ,1.0,0.0,-0.914
4053398170497551360,15020.8955,,O      ,1.0,0.0,-0.7584
4053405970158613888,15008.548,585.04944,O      ,1.0,0.0,-0.9685
4053408783276106496,15005.22,1576.0033,O      ,1.0,0.0,-2.1094
4053409371773640320,15008.563999999998,641.50385,O      ,1.0,0.0,-1.0983
4053422321005233536,15003.653999999999,1195.751,O      ,1.0,0.0,-1.7587
4053428746280796032,15010.707,299.37292,O      ,1.0,0.0,-0.2588
4053437611089170560,15012.931999999999,1248.531,O      ,1.0,0.0,-1.7790000000000001
4053444689214505984,15016.773000000001,2721.949,O      ,1.0,0.0,-2.8641
4053456204098802688,15003.786,1669.7833,O      ,1.0,0.0,-2.2337
4053463453961915648,15009.173999999999,172.22333,O      ,1.0,0.0,-0.7142
4053463900681074688,15023.947,454.97882000000004,O      ,1.0,0.0,-0.5536
4053478567898000512,15012.256000000001,1230.355,O      ,1.0,0.0,-1.2365
4053488433545202944,15018.191,1121.0784,O      ,1.0,0.0,-1.6305
4053502413557427328,15005.17,1503.3467,O      ,1.0,0.0,-1.9629
4053541038199276544,15005.928,1204.5786,O      ,1.0,0.0,-1.7731
4053560657622285312,15014.415,873.4023,O      ,1.0,0.0,-1.3312
4053606699713216768,15019.197,909.4591,O      ,1.0,0.0,-1.3759
4053614087056569216,15002.633,2096.7776,O      ,1.0,0.0,-1.6989
4053705758842150272,15008.581,727.5725,O      ,1.0,0.0,-1.1735
4053711187681654272,15004.726,884.1869,O      ,1.0,0.0,-1.3697
4053729050387755008,15004.676000000001,1218.4482,O      ,1.0,0.0,-1.7769
4053754515314496384,15007.691,1099.4396,O      ,1.0,0.0,-1.66
4053757538972626688,15004.774,777.74274,O      ,1.0,0.0,-1.2893
4053765785283962368,15018.5205,,O      ,1.0,0.0,-0.5633
4053807188800571520,15004.841,1958.2551,O      ,1.0,0.0,-2.3358
4053809216025163520,15014.597,668.5757,O      ,1.0,0.0,-1.0615
4053809834501010176,15011.498,,O      ,1.0,0.0,-1.0215
4053810586046911744,15005.978000000001,448.60742,O      ,1.0,0.0,-0.6115
4053811827366988032,15050.148000000001,2114.7444,O      ,1.0,0.0,-2.0212
4053821413735544704,15018.273000000001,1116.1492,O      ,1.0,0.0,-1.3393
4053821478083643392,15005.646999999999,793.1776,O      ,1.0,0.0,-1.3398
4053829316403617408,15009.8,581.7012,O      ,1.0,0.0,-0.8888
4053837597174123520,15010.113000000001,2765.6511,O      ,1.0,0.0,-2.6762
4053839761847280000,15008.0205,543.27484,O      ,1.0,0.0,-0.8891
4053842201388815616,15017.003999999999,774.7806,O      ,1.0,0.0,-1.0936
4053850928765630976,15018.669,717.8783,O      ,1.0,0.0,-1.1461
4053863774925969536,15005.368,569.0468,O      ,1.0,0.0,-0.9958
4053878931940430464,15013.971000000001,445.90935999999994,O      ,1.0,0.0,-0.7357
4053952118170532992,15007.56,549.0268599999999,O      ,1.0,0.0,-0.8708
4053967270817315840,15006.175,,O      ,1.0,0.0,-1.2309
4053990979027040768,15010.771999999999,862.1962,O      ,1.0,0.0,-1.3308
4054047947477837568,15005.187,847.18445,O      ,1.0,0.0,-1.3259
4054112509416773888,15013.178999999998,756.3001,O      ,1.0,0.0,-1.0626
4054181400696455040,15008.383,1017.5592,O      ,1.0,0.0,-1.3226
4054397553457091072,15017.433,,O      ,1.0,0.0,-1.2356
4054416730511366144,15004.511,1791.6329999999998,O      ,1.0,0.0,-2.2198
4054431054205878144,15015.733999999999,2140.5889,O      ,1.0,0.0,-2.2151
4054483422766551680,15005.73,1595.1813,O      ,1.0,0.0,-2.0657
4054485449991173504,15024.986,1300.6064,O      ,1.0,0.0,-1.3331
4054503072215145984,15012.19,1679.4705,O      ,1.0,0.0,-2.0322
4054506336392650752,19702.867,,O      ,1.0,0.0,-3.3062
4054547087038874112,15006.405,1170.8563,O      ,1.0,0.0,-1.6893
4054558941152656768,15144.466999999999,,O      ,1.0,0.0,-3.2293
4054637697985621248,15048.133,783.00446,O      ,1.0,0.0,-1.2596
4054698377276202240,15008.598,1754.1079,O      ,1.0,0.0,-2.1747
4054737646150871424,15015.173999999999,518.8359,O      ,1.0,0.0,-0.6742
4054859691942603264,15005.697,1153.2367,O      ,1.0,0.0,-1.3922
4054886531216819968,15003.028,2767.5132,O      ,1.0,0.0,-2.7207
4054927037025538176,15012.931999999999,814.6354,O      ,1.0,0.0,-1.2668
4054934772271836032,15005.203000000001,,O      ,1.0,0.0,-2.4903
4055168487210601472,15003.951000000001,1619.8151,O      ,1.0,0.0,-1.9708
4055284863656312960,15023.32,817.90283,O      ,1.0,0.0,-1.1627
4055312076569541504,15020.318000000001,,O      ,1.0,0.0,-1.1506
4055336471985570688,15011.267,668.5808,O      ,1.0,0.0,-1.1068
4055394265045091072,15003.556,2617.5654,O      ,1.0,0.0,-2.7452
4055430269754831104,15018.125,2151.5317,O      ,1.0,0.0,-2.0607
4055454596451047680,15010.278,1194.9172,O      ,1.0,0.0,-1.7286
4055457074670477824,15008.663,432.53738,O      ,1.0,0.0,-0.599
4055615915423251456,15022.116000000002,1446.7292,O      ,1.0,0.0,-1.1085
4055633679404959360,15008.598,387.5518,O      ,1.0,0.0,-0.5646
4055634297924886400,15022.71,1744.3131,O      ,1.0,0.0,-2.0075
4055637394599124096,15005.598999999998,1191.6449,O      ,1.0,0.0,-1.7719
4055646426890590080,15007.18,857.8710000000001,O      ,1.0,0.0,-1.3393
4055647015327736704,15009.454,1715.4142,O      ,1.0,0.0,-2.1356
4055668004814820864,15007.278999999999,413.03513,O      ,1.0,0.0,-0.6177
4055675804450217728,15004.511,1375.3977,O      ,1.0,0.0,-1.8352
4055680000685193728,15041.771999999999,762.2907,O      ,1.0,0.0,-1.2018
4055680030698187648,15022.595,232.0169,O      ,1.0,0.0,0.1084
4055682848249455104,15006.06,641.5354,O      ,1.0,0.0,-1.0341
4055695286429830144,15004.89,1726.7617,O      ,1.0,0.0,-2.211
4055698314431023744,15007.428,737.0322,O      ,1.0,0.0,-1.1254
4055701952214828032,15007.691,,O      ,1.0,0.0,-0.5498
4055720064135460992,15004.215,1253.6633,O      ,1.0,0.0,-1.7785
4055868974896532352,15022.957,2062.2292,O      ,1.0,0.0,-2.2523
4055949617201134464,15005.582,2577.8103,O      ,1.0,0.0,-2.5451
4055955114781717120,15003.275,1433.7927,O      ,1.0,0.0,-2.7106
4055968450692145920,15032.016000000001,431.66534,O      ,1.0,0.0,-0.3555
4055976937548546560,15008.96,1193.4578,O      ,1.0,0.0,-1.7124
4056057816015071872,15028.5,385.26300000000003,O      ,1.0,0.0,-0.6664
4056059950668881280,15025.514,956.2512,O      ,1.0,0.0,-1.5746
4056073312261682432,15009.553,1266.7468,O      ,1.0,0.0,-1.8487
4056074480517637888,15017.515,741.19635,O      ,1.0,0.0,-1.2123
4056077542861928320,15014.745,543.6486,O      ,1.0,0.0,-0.6035
4056120453826404352,15008.613000000001,669.4966400000001,O      ,1.0,0.0,-1.0869
4056123447491383040,15017.548,541.2684,O      ,1.0,0.0,-0.8652
4056134373893976064,15017.284,661.9316,O      ,1.0,0.0,-1.0527
4056137771134236160,15014.729,538.7919,O      ,1.0,0.0,-0.8842
4056140554268293760,15008.812,969.99896,O      ,1.0,0.0,-1.5302
4056142448435522816,15006.438,1929.78,O      ,1.0,0.0,-2.2512
4056156394115402496,15016.015,736.11096,O      ,1.0,0.0,-1.0485
4056195152141532672,15027.823999999999,725.58246,O      ,1.0,0.0,-1.2108
4056207525737382144,15018.768999999998,438.00607,O      ,1.0,0.0,-0.6815
4056212159961024000,15011.251,1080.1573,O      ,1.0,0.0,-1.689
4056212159968137088,15008.745,527.77026,O      ,1.0,0.0,-0.8074
4056217318266233472,15025.085,1599.7513,O      ,1.0,0.0,-1.5544
4056218207274621184,15013.839,628.63354,O      ,1.0,0.0,-1.0511
4056266177836964864,15014.218,341.5478,O      ,1.0,0.0,-0.3647
4056321428320727296,15016.393999999998,537.1419999999999,O      ,1.0,0.0,-0.9086
4056345205236295168,15009.141000000001,594.9607,O      ,1.0,0.0,-0.9508
4056345750735114368,15005.663999999999,1594.6974,O      ,1.0,0.0,-2.0966
4056345819348120576,15009.042,1208.9869,O      ,1.0,0.0,-1.6684
4056347468615969920,15012.042,1018.1618699999999,O      ,1.0,0.0,-1.597
4056352798739853568,15012.042,2067.57,O      ,1.0,0.0,-2.3321
4056357845257700224,15010.113000000001,371.10382000000004,O      ,1.0,0.0,-0.4842
4056358154499653376,15014.251,763.32263,O      ,1.0,0.0,-1.2325
4056367328554934272,15014.958999999999,1423.1088,O      ,1.0,0.0,-2.001
4056507756793438208,15086.298,1052.2471,O      ,1.0,0.0,-1.6745
4056536928312905984,15020.12,709.2699,O      ,1.0,0.0,-1.1386
4056568955875876352,15024.358999999999,954.21045,O      ,1.0,0.0,-1.327
4056596370591847168,15018.62,965.9978,O      ,1.0,0.0,-0.7849
4056715156472519296,15023.963,,O      ,1.0,0.0,-2.6968
4056840775679188096,15004.758,1165.232,O      ,1.0,0.0,-1.3488
4057240688702521472,15017.053999999998,717.8362,O      ,1.0,0.0,-1.1707
4057373312967512064,18403.066000000003,11.185402999999999,O      ,5.916e-05,0.9900193000000002,0.371
4057383316034832896,15015.965,509.33597000000003,O      ,1.0,0.0,-0.8308
4057507831333771008,15016.987,870.31445,O      ,1.0,0.0,-1.3109
4057634107681846912,15010.575,1593.1941,O      ,1.0,0.0,-1.9814
4057832500823905536,15009.8,372.5837,O      ,1.0,0.0,-0.2373
4057905137340592768,15007.74,1934.6577,O      ,1.0,0.0,-2.2509
4057911837490558848,15011.267,1519.5966,O      ,1.0,0.0,-1.8498
4057918778157989632,15007.163999999999,1194.9131,O      ,1.0,0.0,-1.7292
4057928673763300352,15003.556,1709.6102,O      ,1.0,0.0,-2.1849
4057949701924871936,15037.826000000001,1387.5182,O      ,1.0,0.0,-1.6225
4057961727806023680,15010.525,152.85251,O      ,1.0,0.0,0.5162
4057964133017128448,15013.673999999999,867.2193,O      ,1.0,0.0,-1.3379
4057966740006362112,15004.445,773.3512,O      ,1.0,0.0,-1.2416
4057989971542603776,15074.508999999998,2779.9153,O      ,1.0,0.0,-1.7427
4057997423247823360,15003.605,2343.2458,O      ,1.0,0.0,-2.5312
4058021371986180992,15002.354,1114.9972,O      ,1.0,0.0,-2.1991
4058023059972078592,15012.965,2290.8452,O      ,1.0,0.0,-2.4517
4058170699411625728,15011.498,480.71445,O      ,1.0,0.0,-0.6709
4058207842283867136,15009.948,2515.4863,O      ,1.0,0.0,-1.797
4058268590300779904,15023.007,392.6383,O      ,1.0,0.0,-0.5265
4058298070978628992,15007.048,751.87885,O      ,1.0,0.0,-1.199
4058298414557222016,15005.829,1347.9749,O      ,1.0,0.0,-1.9191
4058312678223028992,15015.668,1925.445,O      ,1.0,0.0,-2.24
4058319928128512128,15005.862,797.6921,O      ,1.0,0.0,-1.2968
4058338516669850496,15006.043,1900.9447,O      ,1.0,0.0,-2.2863
4058418742367991552,15007.411,1928.8257,O      ,1.0,0.0,-2.3194
4058429707507768704,15013.377,423.23495,O      ,1.0,0.0,-0.6029
4058430669580522368,15009.157,,O      ,1.0,0.0,-1.6923
4058433620146217472,15007.196000000002,596.69635,O      ,1.0,0.0,-0.9899
4058472004355308800,15015.586000000001,795.8366,O      ,1.0,0.0,-1.2671
4058521070003637888,15011.745,518.4962,O      ,1.0,0.0,-0.8206
4058522336969762944,15025.563,540.956,O      ,1.0,0.0,-0.7395
4058530381554419712,15008.761999999999,765.8072,O      ,1.0,0.0,-1.2735
4058553535614860672,15007.263,781.7556,O      ,1.0,0.0,-1.3162
4058555910844191488,15016.822,647.38055,O      ,1.0,0.0,-1.0355
4058592057278482560,15013.245,1514.6172,O      ,1.0,0.0,-2.0459
4058598821753380224,15012.042,779.6383,O      ,1.0,0.0,-1.3183
4058604529767091968,15017.663,522.7885,O      ,1.0,0.0,-0.8192
4058609988668311296,15005.944,221.50694,O      ,1.0,0.0,0.1408
4058610370926856704,15010.739,381.00244,O      ,1.0,0.0,-0.5279
4058613463398504576,15012.059,1492.7156,O      ,1.0,0.0,-1.8696
4058643940493583488,15007.921999999999,,O      ,1.0,0.0,-0.7641
4058663349343663744,15009.355,1706.8225,O      ,1.0,0.0,-2.1696
4058672596521814144,15017.68,592.6179,O      ,1.0,0.0,-0.95
4058677303807665152,15007.278999999999,2268.5845,O      ,1.0,0.0,-2.5115
4058677784844142976,15020.055,1204.5365,O      ,1.0,0.0,-1.7703
4058678708148159232,15006.604,1682.4653,O      ,1.0,0.0,-2.1154
4058690532309135872,15006.06,1347.1466,O      ,1.0,0.0,-1.8321
4058705955413284992,15009.271999999999,816.8513,O      ,1.0,0.0,-1.3151
4058712763066449280,15011.036,617.00104,O      ,1.0,0.0,-0.9384
4058713308410833024,15008.812,829.7003,O      ,1.0,0.0,-1.3307
4058719218272845696,15030.992,722.8206,O      ,1.0,0.0,-1.0008
4058719733668403968,15015.636,392.04483,O      ,1.0,0.0,-0.5344
4058721348617951232,15027.608999999999,2702.5112,O      ,1.0,0.0,-2.6357
4058722486875926528,15013.393999999998,455.23742999999996,O      ,1.0,0.0,-0.7126
4058723032204009472,15009.125,696.73926,O      ,1.0,0.0,-1.1868
4058723208430532224,15022.677,822.96643,O      ,1.0,0.0,-1.3055
4058727331565735424,15009.288999999999,733.8235,O      ,1.0,0.0,-1.1908
4058734925069940608,15016.723999999998,559.4154,O      ,1.0,0.0,-0.9159999999999999
4058760282560524032,15005.928,1073.5492,O      ,1.0,0.0,-1.6233
4058766948350752640,15005.911,1743.1204,O      ,1.0,0.0,-2.2042
4058803335319362176,15775.678,,O      ,1.0,0.0,-3.3931
4058823401409050752,15008.07,1491.2427,O      ,1.0,0.0,-2.0163
4058826012750117760,15014.465,1231.0903,O      ,1.0,0.0,-1.6858
4058830754394804992,15015.603000000001,1317.1783,O      ,1.0,0.0,-1.8462
4058849716557332608,15004.493999999999,2795.3877,O      ,1.0,0.0,-2.6995
4058862537136640384,15006.669,1166.8357,O      ,1.0,0.0,-1.758
4058863499209167360,15009.355,394.48807,O      ,1.0,0.0,-0.2277
4058866900811484416,15009.85,382.10357999999997,O      ,1.0,0.0,-0.5385
4058889921849766912,15011.3,832.91113,O      ,1.0,0.0,-1.3176
4058892808049052160,15008.63,1173.3125,O      ,1.0,0.0,-1.7844
4058896067846524416,15013.458999999999,823.4442,O      ,1.0,0.0,-1.3187
4058913458254090624,15010.607,1128.055,O      ,1.0,0.0,-1.3912
4058946031295923328,15009.471000000001,1845.6095,O      ,1.0,0.0,-2.2133
4058952520893407232,15014.283000000001,817.7193,O      ,1.0,0.0,-1.3146
4058952697086164352,15024.986,786.5721,O      ,1.0,0.0,-0.8638
4058965341410244224,15014.597,282.7743,O      ,1.0,0.0,-0.2081
4058977985845979776,15039.874,493.2887,O      ,1.0,0.0,-0.6133
4058990561512522240,15007.954,1126.1458,O      ,1.0,0.0,-1.7176
4059035057388014080,15024.821000000002,793.3888,O      ,1.0,0.0,-1.2155
4059038081046052480,15024.886999999999,314.65845,O      ,1.0,0.0,-0.3224
4059039214917257856,15014.251,1056.3159,O      ,1.0,0.0,-1.6012
4059039588470468608,15013.788999999999,445.12127999999996,O      ,1.0,0.0,-0.6363
4059046769660699264,15010.641000000001,689.0086,O      ,1.0,0.0,-1.1057
4059048457695261568,15020.12,494.39935,O      ,1.0,0.0,-0.598
4059058486331780608,15006.323,453.6568,O      ,1.0,0.0,-0.6704
4059060999001598080,15013.839,780.1845,O      ,1.0,0.0,-1.1998
4059101337328580608,15016.097,727.83374,O      ,1.0,0.0,-1.0108
4059126793489744000,15009.85,796.3564,O      ,1.0,0.0,-1.3359999999999999
4059138205344805504,15013.311000000002,746.36005,O      ,1.0,0.0,-1.1572
4059160156796185088,15025.283000000001,670.5962,O      ,1.0,0.0,-0.8690000000000001
4059162325850459520,15009.125,295.4036,O      ,1.0,0.0,-0.0864
4059165418227524864,15016.608,380.89203,O      ,1.0,0.0,-0.4862
4059185759196154752,15007.591999999999,2157.6594,O      ,1.0,0.0,-2.4859999999999998
4059257536707963136,15337.86,2272.2063,O      ,1.0,0.0,-2.3606
4059303162026920832,15010.971000000001,681.1834,O      ,1.0,0.0,-1.1201
4059338831813265280,15026.503999999999,685.0092,O      ,1.0,0.0,-1.1312
4059340171842384256,15011.103000000001,752.9653,O      ,1.0,0.0,-1.2466
4059432599541991424,15006.966,464.10602,O      ,1.0,0.0,-0.7345
4059435447024964736,15010.723999999998,678.15125,O      ,1.0,0.0,-1.213
4059439711919346432,15006.867,1189.1226,O      ,1.0,0.0,-1.7689
4059440089965753600,15011.415,1185.014,O      ,1.0,0.0,-1.7138
4059449809395729536,15008.531,528.9869,O      ,1.0,0.0,-0.8617
4059456067248419200,15007.296,1723.1528,O      ,1.0,0.0,-2.1630000000000003
4059460082958111744,15008.845,746.9217,O      ,1.0,0.0,-1.1457
4059473586330377728,15009.586000000001,368.09116,O      ,1.0,0.0,-0.4999
4059481630829308672,15027.032,400.95038,O      ,1.0,0.0,-0.5877
4059484444007224576,15014.877,495.75684,O      ,1.0,0.0,-0.6256
4059493278786303872,15025.382,1265.0486,O      ,1.0,0.0,-1.758
4059495615319454080,15016.163,619.6958599999999,O      ,1.0,0.0,-1.0355
4059496302446173696,15021.489,353.83337,O      ,1.0,0.0,-0.5002
4059499978940650880,15026.24,1407.5137,O      ,1.0,0.0,-1.22
4059501800072919680,15010.063,,O      ,1.0,0.0,-1.338
4059515646991435904,15011.415,797.0033599999999,O      ,1.0,0.0,-1.3344
4059566632498486272,15011.729,519.70087,O      ,1.0,0.0,-0.8732
4059570107253959424,15016.492,708.3917,O      ,1.0,0.0,-1.1673
4059574711330967296,15017.218,,O      ,1.0,0.0,-0.4221
4059576493756625664,15007.773000000001,361.653,O      ,1.0,0.0,-0.4717
4059578761498600832,15017.301000000001,1640.6445,O      ,1.0,0.0,-1.9407
4059578868860864768,15011.168,,O      ,1.0,0.0,-1.1279
4059579929729937408,15014.678999999998,,O      ,1.0,0.0,-1.3363
4059585324227049344,15013.591,811.6938,O      ,1.0,0.0,-1.2967
4059591685169806848,15007.278999999999,387.90317000000005,O      ,1.0,0.0,-0.4716
4059593849723129984,15014.597,2414.107,O      ,1.0,0.0,-1.7315
4059594193431703552,15006.143,572.3489400000001,O      ,1.0,0.0,-0.9091
4059595941357982464,15005.565,1311.8634,O      ,1.0,0.0,-1.806
4059596564253326720,15015.421,1105.4473,O      ,1.0,0.0,-1.7004
4059598346564583808,15022.775,502.82632,O      ,1.0,0.0,-0.6191
4059600408124746368,15008.993,713.3075,O      ,1.0,0.0,-1.1588
4059606249281911808,15007.855,,O      ,1.0,0.0,-0.9429
4059614809178905856,15007.839,791.0093400000001,O      ,1.0,0.0,-1.314
4059622643300236416,15020.17,373.20804,O      ,1.0,0.0,-0.4513
4059642464456038272,15044.398000000001,649.3468,O      ,1.0,0.0,-1.0629
4059644392942831104,15014.91,345.09274,O      ,1.0,0.0,-0.4118
4059647549687527680,15006.126,773.9919,O      ,1.0,0.0,-1.3207
4059649272103197952,15008.0205,674.80756,O      ,1.0,0.0,-1.1254
4059671468500187904,15035.563999999998,569.58575,O      ,1.0,0.0,-0.738
4059681016075684224,15024.953000000001,690.4498,O      ,1.0,0.0,-1.0943
4059693115139819264,16187.556999999999,764.80853,O      ,1.0,0.0,-1.1681
4059709362853751296,15006.472,794.1088,O      ,1.0,0.0,-1.347
4059711596232991360,15008.481000000002,506.93314000000004,O      ,1.0,0.0,-0.7935
4059714070140167168,15010.427,438.85715,O      ,1.0,0.0,-0.6536
4059720151809365888,15009.19,1042.9094,O      ,1.0,0.0,-1.5867
4059729570783920640,15019.741000000002,1643.1266,O      ,1.0,0.0,-1.9824
4059732559982230144,15016.377,618.98694,O      ,1.0,0.0,-1.0555
4059796400460624256,15009.059,509.7153,O      ,1.0,0.0,-0.7839
4059796709648994304,15017.531,1372.3265,O      ,1.0,0.0,-1.7514
4059824334931822080,15016.723999999998,471.55645999999996,O      ,1.0,0.0,-0.703
4059834677215245056,15031.059,634.72125,O      ,1.0,0.0,-0.7016
4059838697306446592,15012.651000000002,553.7854,O      ,1.0,0.0,-0.8996
4059842266322896000,15045.241000000002,664.8175,O      ,1.0,0.0,-1.069
4059842992274009984,15024.771,,O      ,1.0,0.0,-2.2755
4059860339545300736,15020.417,353.28287,O      ,1.0,0.0,-0.45299999999999996
4059864089052919680,15015.19,762.1936,O      ,1.0,0.0,-1.239
4059865326095902464,15018.207,572.21594,O      ,1.0,0.0,-0.8437
4059867864328168192,15010.739,1619.0093,O      ,1.0,0.0,-2.104
4059881646975442048,15073.482,685.0769700000001,O      ,1.0,0.0,-0.9343
4059894802364107904,15007.395,1750.6038,O      ,1.0,0.0,-2.1973
4059894836723857792,15010.641000000001,656.8035,O      ,1.0,0.0,-1.0654
4059895150341300608,15054.809,315.85837000000004,O      ,1.0,0.0,-0.3108
4059898719368130944,15006.948999999999,464.8017,O      ,1.0,0.0,-0.6879
4059902881284117632,15008.861,1132.3812,O      ,1.0,0.0,-1.7232
4059905630063220224,15006.39,1128.975,O      ,1.0,0.0,-1.7143
4059911260673258240,15042.466999999999,481.8758,O      ,1.0,0.0,-0.6423
